,HS_ID,Skupina,Podskupina,Kategorie_vyrobku,Zdroj,Included,CAGR_2022_30_ANALYSIS,IS_REALCAGR,CAGR 2022-2030 Předpověď,loc,prod,CZ Export 2022 CZK,time,diversity,ubiquity,mcp,eci,Komplexita výrobku 2022,density,coi,cog,Výhoda CZ 2022,Název Produktu,description,Příbuznost CZ 2022,Světový export 2022 CZK,EU Export 2022 CZK,EU Největší Exportér 2022,EU Světový Podíl 2022 %,Koncentrace světového trhu 2022,Koncentrace evropského exportu 2022,CZ Světový Podíl 2022 %,CZ-EU Podíl 2022 %,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank,export_Percentile,CZ 2030 Export CZK,EU 2030 Export CZK,CZ Celkový Export 25-30 CZK,EU Celkový Export 25-30 CZK
85,850423,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,850423.0,20941298.000000004,2023.0,1341.0,19.0,0.0,1.602259514841681,1.306194761072705,0.2955324519145889,1.3773197299057687,0.11963941945437008,0.2862890517929095,"Transformátory s kapalin.dielekt,nad 10000kVA","Electrical transformers: liquid dielectric, having a power handling capacity exceeding 10,000kVA",0.2955324519145889,6711909075.0,2464537520.0,DEU,0.36718875247874244,0.09473564962143227,0.11864948315632688,0.003120021109642342,0.008497049783198271,3003.0,53.56760613628255,3850.0,68.67641812343918,4473.0,79.78951123795933,32876754.491566014,3869196407.0370874,172122360.72630087,20256720287.39302
86,850421,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,850421.0,4300827.0,2023.0,1341.0,30.0,0.0,1.602259514841681,0.2848231238863289,0.2989626486905354,1.3773197299057687,-0.2809264300947977,0.12127741711865556,"Transformátory s kapalin.dielektrik,do 650kVA","Electrical transformers: liquid dielectric, having a power handling capacity not exceeding 650kVA",0.29896264869053524,3254012689.0,803034299.0,POL,0.24678278044661922,0.0665959246871955,0.12907762584090907,0.0013216995171957057,0.005355720179518758,1780.0,31.751694612914733,3946.0,70.3888690688548,3363.0,59.98929718159115,6752075.89279797,1260722305.5863018,35349694.95756253,6600362560.528489
87,850720,A05. Ukládání energie,A05a. Baterie,Baterie,LSE Navigator,IN,,N,0.04,CZE,850720.0,32659997.0,2023.0,1341.0,23.0,0.0,1.602259514841681,1.3626403808237983,0.2802424755239601,1.3773197299057687,0.022786145653492167,0.3515472627385142,Akumulátory elektrické olověné ost.,"Electric accumulators: lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",0.2802424755239601,8524710270.0,2858401599.0,DEU,0.33530777099360587,0.08866936436831545,0.11334479822084184,0.0038312148994595683,0.011425965130801062,3095.0,55.20870495897253,3345.0,59.66821262932572,4745.0,84.64145558330361,44697461.080529094,3911919962.0203466,243682616.45855623,21327092606.090595
88,903010,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)",Měření ionizujícího záření,LSE Navigator,IN,,N,0.04,CZE,903010.0,15869411.0,2023.0,1341.0,23.0,0.0,1.602259514841681,2.0827550090922413,0.3046993763410641,1.3773197299057687,0.3144784072948096,0.7351707366913955,"Příst.k měření,zjišťování ionizujícího záření",Instruments and apparatus: for measuring or detecting ionising radiations,0.30469937634106414,1980705028.0,665158794.0,DEU,0.33581920810876037,0.15961385528516786,0.26144324744172226,0.008012001169110982,0.02385807891761858,4131.0,73.68890474491616,4142.0,73.8851230824117,4307.0,76.82839814484481,21718384.74276101,910315739.0732971,118404774.9341861,4962879674.555323
89,902750,E01. Měřící a diagnostické přístroje; Monitoring,E01e. Chemická analýza (HS9027),Ostatní,LSE Navigator,IN,,N,0.04,CZE,902750.0,38766854.0,2023.0,1341.0,19.0,0.0,1.602259514841681,2.989239619696463,0.29266306550288607,1.3773197299057687,0.5802806622623183,0.3020169192238683,"Přístroje,nástroje ost.použív.optické záření","Instruments and apparatus: using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",0.29266306550288607,11778134061.0,3328393576.0,DEU,0.28259090606049775,0.12386220531402523,0.2852166079554483,0.003291425772471516,0.011647316675388271,5222.0,93.1501962183375,3759.0,67.05315733143061,4820.0,85.97930788440956,53055116.56597989,4555136435.681334,289247069.269077,24833794540.873055
90,841919,A05. Ukládání energie,A05c. Ostatní ukládání,"Ostatní ukládání (přečerpávací vodní, ohřátá voda,…)",LSE Navigator,IN,,N,0.04,CZE,841919.0,27977567.0,2023.0,1341.0,23.0,1.0,1.602259514841681,2.6848448213207114,0.3583530275026177,1.3773197299057687,0.0,1.0546729652395572,"Neelektrické průtokové nebo zásobníkové ohřívače vody (kromě plynových průtokových ohřívačů vody, solárních ohřívačů vod","Heaters: instantaneous or storage water heaters, non-electric, (other than instantaneous gas or solar water heaters)",0.35835302750261766,2434105168.0,1334270954.0,DEU,0.5481566579542302,0.08996495740261884,0.11970217102467316,0.011493984470271664,0.02096842992506603,4931.0,87.95932929004638,5423.0,96.73564038530145,4660.0,83.12522297538352,38289232.301839925,1826041932.4991188,208746091.70063794,9955256184.970684
91,841911,A05. Ukládání energie,A05c. Ostatní ukládání,"Ostatní ukládání (přečerpávací vodní, ohřátá voda,…)",LSE Navigator,IN,,N,0.04,CZE,841911.0,834185.0,2023.0,1341.0,9.0,0.0,1.602259514841681,1.3245509935911084,0.24131566553994288,1.3773197299057687,0.32054831436685516,0.053123779655097944,Karmy průtokové plynové,"Heaters: instantaneous gas water heaters, for domestic or other purposes",0.24131566553994285,1440856126.0,172634670.0,PRT,0.11981395427679224,0.19553710536689103,0.26914105874178723,0.0005789509340643217,0.004832082686519457,3038.0,54.191937210132004,1502.0,26.792722083481983,2255.0,40.2247591865858,1141639.7733123235,236262466.38892782,6224017.210120403,1288060990.2401223
92,902580,E01. Měřící a diagnostické přístroje; Monitoring,E01c. Měření okolního prostředí (HS9025),Hydrometry,LSE Navigator,IN,,N,0.04,CZE,902580.0,15675345.0,2023.0,1341.0,32.0,0.0,1.602259514841681,1.653592452302231,0.29323988007053636,1.3773197299057687,0.17785056094743026,0.7775653628834537,"Hydrometry,žároměry,vlhkoměry,psychometry ap","Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers: recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",0.2932398800705362,1849811220.0,652626850.0,DEU,0.35280727186853156,0.07354678042415767,0.13421114551089194,0.008474024176369738,0.024018847830119157,3509.0,62.59364966107742,3774.0,67.3207277916518,4295.0,76.61434177666786,21452792.021425057,893164908.3734851,116956810.6050514,4869376392.750608
93,841012,A04. Výroba nízkoemisní elektřiny a paliv,A04c. Vodní,Komponenty pro vodní energetiku,LSE Navigator,IN,,N,0.04,CZE,841012.0,1693429.9999999998,2023.0,1341.0,16.0,1.0,1.602259514841681,0.7066201440779933,0.34724888293254497,1.3773197299057687,0.0,2.7480402558493404,"Turbiny,kola vodní,1000-10000kW","Turbines: hydraulic turbines and water wheels, of a power exceeding 1000kW but not exceeding 10000kW",0.3472488829325449,56544630.0,37190173.0,AUT,0.6577136148914583,0.10509980494703594,0.19176338105720542,0.02994855568070743,0.04553434048290122,2224.0,39.67178023546201,5211.0,92.95397788084195,2697.0,48.10916874777025,2317575.8870278024,50897319.74701785,12635011.974722864,277483144.38566405
94,841013,A04. Výroba nízkoemisní elektřiny a paliv,A04c. Vodní,Komponenty pro vodní energetiku,LSE Navigator,IN,,N,0.04,CZE,841013.0,3215102.0,2023.0,1341.0,15.0,1.0,1.602259514841681,2.214428577855313,0.3270692813260506,1.3773197299057687,0.0,2.3336573075889766,"Turbiny,kola vodní,nad 10000kW","Turbines: hydraulic turbines and water wheels, of a power exceeding 10000kW",0.3270692813260506,126416826.0,50777230.0,DEU,0.4016651232803456,0.14673363624420166,0.23388717881987714,0.025432548037553165,0.06331779027725616,4313.0,76.93542632893329,4672.0,83.33927934356046,3149.0,56.17195861576882,4400089.091096097,69492145.44331019,23988503.9652985,378858830.35806453
95,841011,A04. Výroba nízkoemisní elektřiny a paliv,A04c. Vodní,Komponenty pro vodní energetiku,LSE Navigator,IN,,N,0.04,CZE,841011.0,1159161.0,2023.0,1341.0,19.0,1.0,1.602259514841681,2.1807313636614785,0.32820588620898844,1.3773197299057687,0.0,1.4072775513275637,"Turbiny,kola vodní,do 1000kW","Turbines: hydraulic turbines and water wheels, of a power not exceeding 1000kW",0.32820588620898844,75580752.0,27388042.0,AUT,0.36236794786058757,0.08964941529303454,0.16122415741734752,0.015336722238487387,0.04232361700044129,4270.0,76.16839100963254,4710.0,84.01712450945415,2452.0,43.73885123082412,1586391.8690368277,37482426.63239976,8648726.617357513,204347530.53519356
96,903281,E01. Měřící a diagnostické přístroje; Monitoring,"E01i. Ostatní (HS 903x, a další)",Ostatní,LSE Navigator,IN,,N,0.04,CZE,903281.0,8241155.999999999,2023.0,1341.0,9.0,0.0,1.602259514841681,2.585146545471521,0.28316082379719126,1.3773197299057687,0.43214641666142023,0.2702666419176506,"Přístr.autom.regulační,kontrolní,hydraul,pneu","Regulating or controlling instruments and apparatus: automatic, hydraulic or pneumatic",0.28316082379719126,2797968993.0,2060248380.0,DEU,0.7363371020745261,0.30258075311858107,0.5388269771350304,0.0029454064789916704,0.004000078864277519,4804.0,85.69389939350695,3446.0,61.469853728148415,3844.0,68.5693899393507,11278591.041161723,2819592169.015604,61488874.5006048,15371915551.397688
97,841950,A04. Výroba nízkoemisní elektřiny a paliv,A04f. Jádro,Komponenty pro jadernou energetiku,LSE Navigator,IN,,N,0.04,CZE,841950.0,266917858.0,2023.0,1341.0,27.0,1.0,1.602259514841681,2.6696953418637426,0.36052744735254333,1.3773197299057687,0.0,1.7288670687486012,Výměníky tepla,Heat exchange units: not used for domestic purposes,0.3605274473525434,14166521881.0,6523022345.0,ITA,0.46045334202664195,0.06576608539444259,0.11606510722150548,0.018841453127460144,0.04091935361904697,4912.0,87.62040670709953,5444.0,97.11023902961114,5452.0,97.25294327506244,365295519.45926976,8927206496.469032,1991526270.4082115,48669543731.04281
98,700991,A04. Výroba nízkoemisní elektřiny a paliv,A04b. Solární,Komponenty pro solární energetiku,LSE Navigator,IN,0.12,Y,0.12,CZE,700991.0,45372172.0,2023.0,1341.0,17.0,1.0,1.602259514841681,1.1057355739314088,0.33121178282097524,1.3773197299057687,-0.0,3.8913957150204768,Zrcadla skleněná nezarámovaná,"Glass mirrors: unframed, excluding rear-view mirrors for vehicles",0.3312117828209752,1069870915.0,324556255.0,BEL,0.3033602002349975,0.2716775858259778,0.11378721091611317,0.0424090152969529,0.13979755836164673,2730.0,48.69782376025687,4791.0,85.4620049946486,4899.0,87.38851230824118,112339827.1005145,803589336.0161487,517299762.40800154,3700349050.9453845
99,700992,A04. Výroba nízkoemisní elektřiny a paliv,A04b. Solární,Komponenty pro solární energetiku,LSE Navigator,IN,0.12,Y,0.12,CZE,700992.0,3417375.0,2023.0,1341.0,12.0,0.0,1.602259514841681,0.6415753472358718,0.25409998413075324,1.3773197299057687,0.01304107193778649,0.1440735077371888,Zrcadla skleněná zarámovaná,"Glass mirrors: framed, excluding rear-view mirrors for vehicles",0.2540999841307532,2176485187.0,342731855.0,POL,0.15747033659917117,0.49781927968609774,0.11368968750919488,0.0015701347385278575,0.009970987377289455,2147.0,38.29825187299322,2153.0,38.4052800570817,3199.0,57.06386014983946,8461294.65959048,848591452.3232127,38962368.28951112,3907573725.171315
100,701990,A03. Budovy,A03a. Snižování energetické náročnosti budov,"Zateplení, izolace",LSE Navigator,IN,,N,0.04,CZE,701990.0,47374693.99999999,2023.0,1341.0,34.0,1.0,1.602259514841681,1.0445158557623258,0.3238875997018373,1.3773197299057687,-0.0,1.2990446934970947,"Skleněná vlákna a výrobky z nich, jinde neuvedené ani nezahrnuté",Glass fibres: n.e.c. in heading no. 7019,0.3238875997018371,3346335898.0,912823077.0,DEU,0.2727828600666077,0.10164021944565256,0.10682597159097686,0.014157184288736335,0.051899097638610635,2638.0,47.05672493756689,4600.0,82.05494113449875,4924.0,87.83446307527649,64835539.98082042,1249261411.67791,353471844.7109307,6810751261.46246
101,848340,A04. Výroba nízkoemisní elektřiny a paliv,A04a. Větrná,Komponenty pro větrnou energetiku,LSE Navigator,IN,0.084,Y,0.084,CZE,848340.0,329208551.99999994,2023.0,1341.0,19.0,1.0,1.602259514841681,2.8692586635208324,0.337692684788365,1.3773197299057687,0.0,1.3992516653826108,"Kola,převody ozubené,šrouby kuličk,převodovky","Gears and gearing: (not toothed wheels, chain sprockets and other transmission elements presented separately): ball or roller screws: gear boxes and other speed changers, including torque converters",0.337692684788365,21588500787.0,9982960368.0,DEU,0.462420270239954,0.08637258568406164,0.20024307789597393,0.015249254927337995,0.03297704687431851,5118.0,91.29504102747057,4953.0,88.35176596503746,5486.0,97.85943631823046,627632416.2987196,19032402103.521896,3107388360.8270407,94228824450.8327
102,902710,E01. Měřící a diagnostické přístroje; Monitoring,E01e. Chemická analýza (HS9027),Ostatní,LSE Navigator,IN,,N,0.04,CZE,902710.0,686676971.0,2023.0,1341.0,18.0,1.0,1.602259514841681,2.8391343525531023,0.38458821995112774,1.3773197299057687,0.0,7.741462467160929,"Analyzátory plynů,kouře","Instruments and apparatus: gas or smoke analysis apparatus, for physical or chemical analysis",0.38458821995112785,8139105501.0,4227895859.0,DEU,0.5194546081852048,0.10141961555690676,0.2381286963525742,0.0843676213455683,0.16241577226606896,5084.0,90.68854798430253,5581.0,99.55404923296469,5550.0,99.00107028184088,939764850.1366398,5786167420.96402,5123430995.87903,31545156756.61009
103,841182,A04. Výroba nízkoemisní elektřiny a paliv,A04g. Efektivní využití plynu a vodíku,Komponenty pro výrobu energie z plynů,LSE Navigator,IN,,N,0.04,CZE,841182.0,80781948.0,2023.0,1341.0,22.0,1.0,1.602259514841681,0.5796293961279181,0.3304210598984667,1.3773197299057687,0.0,1.2559741982311143,"Turbiny plynové ost,nad 5000kW","Turbines: gas-turbines (excluding turbo-jets and turbo-propellers), of a power exceeding 5000kW",0.3304210598984669,5901750041.0,1956091959.0,FRA,0.3314426984217985,0.1494897221367883,0.17315889722194414,0.013687795558741117,0.041297622858844335,2093.0,37.33499821619693,4771.0,85.10524438102034,5147.0,91.81234391723154,110555673.86424822,2677046914.834022,602729891.5936531,14594784151.470161
104,841181,A04. Výroba nízkoemisní elektřiny a paliv,A04g. Efektivní využití plynu a vodíku,Komponenty pro výrobu energie z plynů,LSE Navigator,IN,,N,0.04,CZE,841181.0,9462397.0,2023.0,1341.0,15.0,0.0,1.602259514841681,1.3925451216891886,0.2736533573647541,1.3773197299057687,0.3064632030177953,0.3840393877017723,"Turbiny plynové ost,do 5000kW","Turbines: gas-turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW",0.2736533573647541,2260854451.0,447390572.0,FRA,0.19788561435350888,0.15405001582357916,0.20954200951095125,0.004185318960189888,0.021150193124767055,3147.0,56.136282554405994,3068.0,54.727078130574384,3939.0,70.26400285408491,12949943.676847713,612284890.2823123,70600792.12284046,3338068437.7849174
105,902810,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)","Měření odběru a výroby plynů, tekutin, elektřiny",LSE Navigator,IN,,N,0.04,CZE,902810.0,2641819.0,2023.0,1341.0,20.0,0.0,1.602259514841681,1.7445823320674414,0.3121114101547649,1.3773197299057687,0.2516380422238469,0.2751745709635643,Plynoměry,"Meters: gas, supply or production meters, including calibrating meters thereof",0.31211141015476473,880931154.0,454739510.0,DEU,0.5162032332892157,0.07031864471774854,0.16058504891816242,0.0029988938272922064,0.005809521587424853,3647.0,65.05529789511239,4331.0,77.25651088119872,3008.0,53.65679628968962,3615511.72017261,622342419.3824595,19711127.53408785,3392900299.5279455
106,840130,A04. Výroba nízkoemisní elektřiny a paliv,A04f. Jádro,Komponenty pro jadernou energetiku,"""Technology Evolution of Chinaâ€™s Export of Renewable Energy Products"" By Xuping Cao et al, 2018; https://www.researchgate.net/publication/327123861_Technology_Evolution_of_China's_Export_of_Renewable_Energy_Products",IN,,N,0.04,CZE,840130.0,15021.0,2023.0,1341.0,9.0,0.0,1.602259514841681,2.6023741626984145,0.27585960402555065,1.3773197299057687,0.4814972951342622,0.0004006953681498197,Články(kazety)palivové nevyhořelé pro reaktor,Fuel elements (cartridges): non-irradiated,0.27585960402555076,3439788432.0,1713010801.0,SWE,0.49799888419416605,0.1434622888129855,0.26819100860414535,4.366838338155095e-06,8.768771330123096e-06,4827.0,86.10417409917946,3166.0,56.47520513735284,627.0,11.184445237245807,20557.275706137618,2344373565.258548,112074.614759578,12781108155.320625
107,842139,"A01. Výroba, nízkoemisní výrobní postupy",A01a. Nízkoemisní výroba,Nízkoemisní výroby ostatní,LSE Navigator,IN,,N,0.04,CZE,842139.0,704526992.0000001,2023.0,1341.0,23.0,1.0,1.602259514841681,2.5619109396271256,0.36044455029144135,1.3773197299057687,0.0,3.0873832226765647,"Stroje a přístroje pro filtrování nebo čištění plynů (kromě separátorů isotopů, sacích vzduchových filtrů pro spalovací","Machinery: for filtering or purifying gases, other than intake air filters, catalytic converters or particulate filters for internal combustion engines",0.3604445502914413,20938921295.0,9100888839.0,DEU,0.4346398131394285,0.08543918643470827,0.18291466509961699,0.03364676632927762,0.07741298728766949,4771.0,85.10524438102034,5442.0,97.0745629682483,5554.0,99.07242240456654,964193836.4263241,12455194796.234186,5256613488.857221,67903509127.266365
108,902680,E01. Měřící a diagnostické přístroje; Monitoring,E01d. Měření vlastností plynů a tekutnin (HS9026),Měření vlastností plynů a tekutin,LSE Navigator,IN,,N,0.04,CZE,902680.0,69792132.0,2023.0,1341.0,23.0,1.0,1.602259514841681,2.615274291880172,0.3697656438134673,1.3773197299057687,0.0,1.5197235893091465,Přístr.ost.měření ap proměn.charak.kapalin ap,"Instruments and apparatus: for measuring or checking variables of liquids or gases (excluding pressure or the flow and level of liquids and those of heading no. 9014, 9015, 9028 and 9032)",0.3697656438134674,4213946993.0,1737434630.0,DEU,0.4123057629548118,0.08490005337371212,0.25375523968785635,0.01656217605867735,0.04016964482859421,4843.0,86.38958259008206,5524.0,98.53728148412415,5101.0,90.99179450588655,95515351.81699952,2377799261.7203383,520732727.9907874,12963339113.720789
109,902780,E01. Měřící a diagnostické přístroje; Monitoring,E01e. Chemická analýza (HS9027),Ostatní,LSE Navigator,IN,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,850590,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,850590.0,70235423.0,2023.0,1341.0,24.0,1.0,1.602259514841681,2.5293004548262026,0.3469144916572042,1.3773197299057687,0.0,1.9599802924641383,"Zařízení upínací s magnety,části magnetů ap","Magnets: electro-magnets, holding devices and parts n.e.c. in heading no. 8505",0.3469144916572043,3288150639.0,1260669296.0,DEU,0.38339767072940356,0.09291258488629778,0.23984847228930434,0.021360159770952635,0.0557128052716531,4718.0,84.15982875490546,5209.0,92.91830181947913,5103.0,91.02747056724938,110265980.5797276,1979185575.7769818,577284503.2514378,10361792059.054016
111,902830,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)","Měření odběru a výroby plynů, tekutin, elektřiny",LSE Navigator,IN,,N,0.04,CZE,902830.0,19301009.0,2023.0,1341.0,19.0,0.0,1.602259514841681,1.3369382842994382,0.3097878902622615,1.3773197299057687,0.0730388590360139,0.3724589484966805,Elektroměry,"Meters: electricity supply or production meters, including calibrating meters thereof",0.3097878902622616,4754981243.0,1397186681.0,POL,0.293836423236549,0.13281182668828523,0.09642305723820718,0.004059113593437155,0.013814194811952977,3061.0,54.6022119158045,4273.0,76.22190510167678,4426.0,78.95112379593293,26414763.558993645,1912146449.2550664,144008597.83943462,10424682712.222116
112,903031,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)",Ostatní,LSE Navigator,IN,,N,0.04,CZE,903031.0,13849546.0,2023.0,1341.0,23.0,1.0,1.602259514841681,2.7765328975168777,0.3455598468026432,1.3773197299057687,0.0,1.4115406513159658,"Přístroje měřicí (napětí ap) víceúčelové,bez registr.zařízení","Multimeters: for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",0.34555984680264307,900304363.0,390318422.0,DEU,0.4335405203406751,0.10055815470543643,0.15088900191778126,0.015383182142814963,0.035482685979910014,5025.0,89.63610417409919,5171.0,92.24045665358544,4209.0,75.08027113806635,18954060.01776416,534177712.15222496,103334167.66826805,2912241979.8426466
113,903081,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)",Ostatní,LSE Navigator,IN,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,903089,E01. Měřící a diagnostické přístroje; Monitoring,"E0f. Měření v energetice a síťových odvětvích (HS9028 - 9030, 903210)",Ostatní,LSE Navigator,IN,,N,0.04,CZE,903089.0,8702908.0,2023.0,1341.0,24.0,0.0,1.602259514841681,2.4989093481725386,0.31340664689907366,1.3773197299057687,0.4028641283254707,0.367154381991908,"Přístroje měřicí (el.veličiny,záření) ost,bez registr.zařízení","Instruments and apparatus: n.e.c. in heading no. 9030, without a recording device",0.31340664689907355,2175018145.0,554828172.0,DEU,0.25509128430742356,0.07212778990794289,0.15551584275143798,0.0040013036305037355,0.01568577163021203,4675.0,83.3927934356047,4359.0,77.75597574027827,3889.0,69.37210132001427,11910530.537324462,759320664.492134,64934096.357635945,4139681355.08028
115,853720,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,853720.0,293520364.0,2023.0,1341.0,28.0,1.0,1.602259514841681,1.400318754063463,0.3350451239319676,1.3773197299057687,-0.0,3.5574364174691273,"Rozvaděče ap pro zaříz,rozvody el,nad 1000V","Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage exceeding 1000 volts",0.33504512393196767,7570913747.0,2950630060.0,DEU,0.3897323570974768,0.11574239619266748,0.23289595368424929,0.03876947668520308,0.09947718217172911,3164.0,56.439529075990016,4895.0,87.31716018551552,5469.0,97.55618979664645,460811786.619105,4632336547.527029,2412525621.5217953,24252050257.686356
116,853710,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,CZE,853710.0,2004525577.0,2023.0,1341.0,40.0,1.0,1.602259514841681,1.9579744826368164,0.36338039436898534,1.3773197299057687,0.0,2.186530835893728,"Rozvaděče ap pro zařízení,rozvody el,do 1000V","Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",0.3633803943689853,84120763029.0,34585738249.0,DEU,0.41114389603285967,0.07297012056356317,0.16331498428586927,0.023829141639014315,0.05795815496458163,3952.0,70.49589725294328,5479.0,97.73457010346058,5588.0,99.67891544773457,3147001454.594347,54297819806.67755,16475754007.678528,284269815313.2532
117,853010,A02. Doprava,A02a. Železniční (osobní i nákladní),Infrastruktura (nové tratě a elektrifikace stávajících),LSE Navigator,IN,0.05,Y,0.05,CZE,853010.0,18562664.0,2023.0,1341.0,18.0,1.0,1.602259514841681,2.607604298278305,0.36268197603259034,1.3773197299057687,0.0,2.6915355308354316,"Přístr.el.signaliz.ap pro dopravu želez,tram.","Signalling, safety or traffic control equipment: for railways or tramways (excluding those of heading no. 8608)",0.3626819760325905,632830488.0,407422790.0,DEU,0.643810305801828,0.11486445780989875,0.23980376176438828,0.029332758696038047,0.04556118227946944,4832.0,86.19336425258652,5470.0,97.57402782732785,4403.0,78.54084909026044,27425508.97802726,601949019.0092282,146163610.27857235,3208073253.7187896
118,850230,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,LSE Navigator,IN,0.058,Y,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,841459,"A01. Výroba, nízkoemisní výrobní postupy",A01c. Elektrifikace výrobních postupů,Elektrifikace ve výrobě,LSE Navigator,IN,,N,0.04,CZE,841459.0,140301062.0,2023.0,1341.0,25.0,0.0,1.602259514841681,1.0748612187507727,0.3152541647475636,1.3773197299057687,0.11337733125566227,0.7628720176491326,Ventilátory ostatní,Fans: n.e.c. in item no. 8414.51,0.31525416474756357,16875493460.0,6331340609.0,DEU,0.37517958357823333,0.1145563535293433,0.2654157800940612,0.008313893891906376,0.02215977162886515,2689.0,47.96646450231894,4398.0,78.45165893685338,5317.0,94.8448091330717,192011691.19219145,8664876805.05148,1046813625.857777,47239368861.284
120,854459,A06. Energetické sítě,A06a. Distribuce a přenos elektřiny,Transformační stanice a další síťové komponenty,"HAL open science paper: ""Competitive advantage in the renewable energy industry: Evidence from a gravity model"" by Onno Kuik, FrÃ©dÃ©ric Branger, Philippe Quirion, 2019; https://hal.science/hal-04431247/document",IN,,N,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,860711,A02. Doprava,A02a. Železniční (osobní i nákladní),Díly a vybavení,LSE Navigator,IN,0.05,Y,0.05,CZE,860711.0,4194576.0,2023.0,1341.0,9.0,0.0,1.602259514841681,2.4562350851732373,0.2935956772198564,1.3773197299057687,0.5317552762033719,0.481284799899753,"Podvozky hnací,Biesselovy železnič.aj vozidel","Railway or tramway locomotives or rolling stock: parts, driving bogies and bissel-bogies",0.2935956772198564,799711110.0,590402560.0,AUT,0.7382697984525937,0.23167549633396733,0.39084812050548584,0.005245114076256862,0.007104603340473321,4619.0,82.3938637174456,3783.0,67.48127006778452,3344.0,59.650374598644305,6197299.145586953,872293476.298999,33028361.217325974,4648867731.878972
122,850980,A03. Budovy,A03b. Elektrifikace domácností,Domácí elektrické spotřebiče,LSE Navigator,IN,,N,0.04,CZE,850980.0,76361538.0,2023.0,1341.0,10.0,0.0,1.602259514841681,1.834806829653829,0.29707636975429697,1.3773197299057687,0.3217786033446227,0.7773731030966061,Přístroje elektromechanické pro domácnost ost,"Electro-mechanical domestic appliances: with self-contained electric motor, other than vacuum cleaners of heading 85.08, n.e.c. in heading no. 8509",0.29707636975429697,9013477202.0,2550642860.0,DEU,0.2829810075332568,0.38942439727064415,0.15789927222978273,0.008471928900320082,0.02993815370921823,3772.0,67.28505173028898,3889.0,69.37210132001427,5129.0,91.4912593649661,104506037.54814623,3490730876.833192,569748349.2310017,19030844545.886974
123,860730,A02. Doprava,A02a. Železniční (osobní i nákladní),Díly a vybavení,LSE Navigator,IN,0.05,Y,0.05,CZE,860730.0,58662691.0,2023.0,1341.0,17.0,1.0,1.602259514841681,2.025009815501501,0.36805192648884605,1.3773197299057687,0.0,6.195948590556473,"Systémy spřáhlové,nárazníky ap žel.aj vozidel","Railway or tramway locomotives or rolling stock: parts, hooks and other coupling devices, buffers and parts thereof",0.368051926488846,868763134.0,354097607.0,DEU,0.4075882057398628,0.13933576636895664,0.21607799210865392,0.0675243788602107,0.16566813737320737,4036.0,71.99429183018195,5514.0,98.35890117731002,5023.0,89.60042811273635,86671512.16526568,523163437.0948302,461913802.0930787,2788187332.9239316
