loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,SVK_WorldMarketShare,SVK_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank,export_Percentile
SVK,320649,6617496.999999999,2022,944,23,0,1.424543887686974,1.9370529132089456,0.20166858901457885,1.3418107482751265,0.4440439318969318,0.3663787493069818,"Barviva,přípravky ostatní",Colouring matter: other preparations n.e.c. in item no. 3206.4,0.20166858901457885,3879079879.0,1773899197.0,DEU,0.45729896066417147,0.0798301737966135,0.20499750331831076,0.0017059450195457033,0.003730480858885015,3927.0,70.04994648590795,3525.0,62.87905815198002,4532.0,80.84195504816269
SVK,320650,105977.0,2022,944,10,0,1.424543887686974,2.603990854236597,0.15260835425142782,1.3418107482751265,0.8203742089672602,0.10871573983372804,Výrobky anorganické používané jako luminofory,Colouring matter: inorganic products of a kind used as luminophores,0.15260835425142785,209355532.0,62061671.0,DEU,0.29644151461925544,0.1642526423216074,0.5491433208509922,0.0005062058737478215,0.0017076079050465786,4892.0,87.26364609347128,734.0,13.093114520156975,2014.0,35.925793792365326
SVK,320710,285178.0,2022,944,9,0,1.424543887686974,0.5236492842546555,0.16677723636346933,1.3418107482751265,0.06712356411390517,0.052058465360225216,"Pigmenty,kalidla,barvy připravené ap příprav.","Pigments: prepared pigments, opacifiers, colours and similar preparations",0.16677723636346933,1176494505.0,762239724.0,ESP,0.6478905942701364,0.19447650316460022,0.40460839157213246,0.00024239637226354917,0.0003741316426064407,1969.0,35.12308241170175,1474.0,26.293257224402428,2552.0,45.52265429896539
SVK,320720,8531.0,2022,944,12,0,1.424543887686974,1.7123184697008562,0.1817031765381162,1.3418107482751265,0.4051777800872093,0.0014986968354161517,"Smalty,glazury sklotvorné,engoby ap přípravky","Enamels and glazes: vitrifiable enamels and glazes, engobes (slips) and similar preparations",0.18170317653811618,1222507120.0,603855820.0,ESP,0.4939487141800859,0.14556186365512624,0.3013534200143733,6.978282465954063e-06,1.412754455194288e-05,3588.0,64.00285408490902,2320.0,41.38423118087763,1160.0,20.692115590438814
SVK,320730,34032.0,2022,944,13,0,1.424543887686974,2.3168041196742046,0.17581785348592976,1.3418107482751265,0.6424764475562282,0.0073787730423869125,Listry tekuté ap přípravky,Lustres: liquid lustres and similar preparations,0.17581785348592974,990532126.0,208899609.0,DEU,0.21089634905995971,0.15178390951518247,0.26561977437029355,3.4357290497410886e-05,0.000162910788406502,4500.0,80.27113806635747,1969.0,35.12308241170175,1560.0,27.827327863003926
SVK,320740,59818.99999999999,2022,944,15,0,1.424543887686974,1.4717825799743511,0.17440640348813496,1.3418107482751265,0.31236261974777163,0.008446215449891065,Frity skleněné aj sklo ve tvaru prášku ap,"Glass: glass frit and other glass, in the form of powder, granules or flakes",0.1744064034881349,1521045616.0,725429262.0,ESP,0.47692801213136005,0.12618727413479822,0.387723845504608,3.9327551633402156e-05,8.246014206137717e-05,3213.0,57.31359257937923,1902.0,33.92793435604709,1760.0,31.39493399928648
SVK,320810,3192270.0,2022,944,31,0,1.424543887686974,1.2844598637463527,0.22964328563961844,1.3418107482751265,0.1737854166579593,0.2229787326083961,"Barvy,laky na bázi polyesterů,v nevod.prostř.","Paints and varnishes: based on polyesters, dispersed or dissolved in a non-aqueous medium",0.22964328563961842,3074690595.0,1861117379.0,DEU,0.6053023292901444,0.06663217461175314,0.14059935674827329,0.0010382410526741147,0.0017152437756049776,2937.0,52.39029611130931,4697.0,83.78523011059579,4093.0,73.01105957902247
SVK,320820,6719902.0,2022,944,30,0,1.424543887686974,1.8876744310958944,0.224190960666657,1.3418107482751265,0.378136350336796,0.31438931784694535,"Barvy na bázi polymerů akryl,vinyl.v nevod.pr","Paints and varnishes: based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium",0.22419096066665703,4590504354.0,2377804065.0,DEU,0.5179831847731649,0.07775416610759472,0.18646095376847474,0.0014638700852433611,0.002826095765800619,3848.0,68.64074206207634,4527.0,80.75276489475563,4545.0,81.07384944702105
SVK,320890,6835141.0,2022,944,34,0,1.424543887686974,1.1776287460392567,0.21783779793075492,1.3418107482751265,0.15518809357421784,0.1567352030926559,"Barvy,laky ost.na bázi polymerů,v nevod.pros.","Paints and varnishes: based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium",0.21783779793075492,9365827883.0,4201207257.0,DEU,0.4485676343279434,0.06443523481425903,0.14634877796034934,0.0007297957089737392,0.0016269468707146909,2777.0,49.53621120228327,4309.0,76.86407420620763,4552.0,81.19871566179094
SVK,320910,4362673.0,2022,944,36,0,1.424543887686974,0.8355868079046137,0.23170052204318842,1.3418107482751265,0.10475889869887767,0.22045360217036983,"Barvy na bázi polymerů akryl,vinyl,ve vod.pr.","Paints and varnishes: based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium",0.23170052204318842,4250115261.0,2494919502.0,DEU,0.5870239625955406,0.08874102027973757,0.15659779223902742,0.0010264834556448043,0.0017486227497531502,2335.0,41.65180164109882,4765.0,84.99821619693186,4310.0,76.88191223688905
SVK,320990,7223632.000000001,2022,944,32,0,1.424543887686974,0.6160108575162762,0.21549065531920353,1.3418107482751265,0.0654225483465575,0.479338761032989,"Barvy,laky ost.na bázi polymerů,ve vodném pr.","Paints and varnishes: (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium",0.2154906553192035,3236520109.0,1786385109.0,DEU,0.5519462412831868,0.06487592474482505,0.14763583432920163,0.0022319132144159345,0.004043714853872531,2072.0,36.960399571887265,4186.0,74.66999643239386,4578.0,81.66250445950767
SVK,321000,330728.0,2022,944,41,0,1.424543887686974,1.3463238301258345,0.21759573129398385,1.3418107482751265,0.14034039332888054,0.08341900542468682,"Barvy,laky nátěrové ost,pigmenty vodní připr.","Paints and varnishes: (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather",0.21759573129398385,851473630.0,442058083.0,DEU,0.5191682600904505,0.06671654865478417,0.17319426890526343,0.00038841837063116093,0.0007481550789786147,3033.0,54.102747056724944,4299.0,76.6856938993935,2637.0,47.03888690688548
SVK,321100,95077.0,2022,944,19,0,1.424543887686974,0.5814125636758172,0.1863475120754535,1.3418107482751265,0.03308415124226412,0.0783899588771195,Sikativy připravené,Driers: prepared,0.1863475120754535,260483536.0,102140089.0,BEL,0.39211725458149493,0.05908647717655003,0.16311431541070487,0.0003650019554402855,0.0009308490028826977,2027.0,36.15768819122369,2623.0,46.789154477345704,1971.0,35.15875847306457
SVK,321210,466432.0,2022,944,13,0,1.424543887686974,3.3064890278324532,0.18555280458158782,1.3418107482751265,0.9676683067600713,0.12159554845339669,Fólie ražební,"Pigments: of a kind used in the manufacture of paints, stamping foils",0.18555280458158782,823826784.0,298589022.00000006,DEU,0.3624415080925556,0.09984022197119662,0.3090109630452187,0.0005661772705850748,0.0015621203916867377,5436.0,96.96753478415982,2551.0,45.50481626828398,2835.0,50.57081698180521
SVK,321290,634854.0,2022,944,29,0,1.424543887686974,1.8667728833166664,0.22129924023645303,1.3418107482751265,0.3747132951542567,0.08597180459609255,"Pigmenty v nevodném prost,barvy aj pro prodej","Pigments: of a kind used in the manufacture of paints, other than stamping foils",0.2212992402364531,1585926525.0,807939406.0,DEU,0.5094431509051153,0.08320328449045819,0.21260220245637287,0.00040030479974474225,0.0007857693229039011,3823.0,68.19479129504103,4428.0,78.98679985729575,3053.0,54.45950767035319
SVK,321310,1020790.0,2022,944,21,0,1.424543887686974,0.7652109807751739,0.204898856346473,1.3418107482751265,0.2573238305404145,0.48742956004510307,"Barvy školní,plakát,uměl,tón.ap v soupravách","Colours: in sets, of a kind used by artists, students or signboard painters",0.20489885634647298,449769280.0,137601634.0,DEU,0.3059382668376106,0.2673912519219566,0.14167870206623676,0.0022695858641123734,0.007418443882723079,2233.0,39.83232251159472,3713.0,66.23260792008561,3362.0,59.971459150909745
SVK,321390,708791.0,2022,944,20,0,1.424543887686974,0.4883924533123405,0.17879732580599905,1.3418107482751265,0.13643700893464614,0.3012429317649098,"Barvy školní,plakát,uměl,tónov.ap,ne soupravy","Colours: (other than in sets), of a kind used by artists, students or signboard painters",0.17879732580599905,505320101.0,181356123.0,FRA,0.3588935461722311,0.14173792170874377,0.18733854620214785,0.0014026574414857881,0.0039082827106973386,1928.0,34.39172315376383,2132.0,38.03068141277203,3118.0,55.61897966464502
SVK,321410,20971404.0,2022,944,27,0,1.424543887686974,2.0017126397829648,0.22477164332559346,1.3418107482751265,0.49119543447982145,0.5474344680899421,"Tmely sklářské,roubovací aj,tmely malířské",Mastics: painters' fillings,0.22477164332559355,8227362139.0,4478402827.0,DEU,0.5443303395837065,0.08219663224839086,0.1956880715426486,0.0025489827292990634,0.004682786433048132,4032.0,71.92293970745631,4544.0,81.05601141633963,5036.0,89.83232251159473
SVK,321490,4136255.0,2022,944,42,0,1.424543887686974,1.141328348120711,0.23708531092962243,1.3418107482751265,0.08947754173684579,0.3424092515328065,Přípravky nežáruvzdor.k povrch.úpravě stěn ap,Mastics: n.e.c. in heading no. 3214,0.2370853109296225,2594341007.0,1486259530.0,DEU,0.5728851858679348,0.07653587044834916,0.1828299404061986,0.0015943374401590376,0.0027829964528469668,2714.0,48.41241526935426,4927.0,87.88797716732073,4269.0,76.15055297895113
SVK,321511,345478.0,2022,944,24,0,1.424543887686974,1.4394864572423818,0.187571557208403,1.3418107482751265,0.36439609028895364,0.049756615370452534,Barva tiskařská černá,"Ink: for printing, black, whether or not concentrated or solid",0.18757155720840304,1491196281.0,510145173.0,DEU,0.3421046441035216,0.07466724883292167,0.19032037025769474,0.00023167842114541861,0.0006772150718752366,3169.0,56.528719229397076,2691.0,48.00214056368177,2664.0,47.52051373528363
SVK,321519,2707799.9999999995,2022,944,29,0,1.424543887686974,1.5090383272284116,0.20527517284900434,1.3418107482751265,0.2525247629528858,0.10284644685829417,"Barva tiskařská,ne černá","Ink: for printing, other than black, whether or not concentrated or solid",0.20527517284900432,5654478240.0,2404975907.0,DEU,0.42532233831710703,0.06033862965457043,0.17261941165976552,0.0004788770749606775,0.001125915645191534,3268.0,58.29468426685695,3736.0,66.64288262575812,3983.0,71.04887620406707
SVK,321590,10334399.0,2022,944,18,0,1.424543887686974,1.2346109737516362,0.18777731711204376,1.3418107482751265,0.33104583785916397,0.4257789890614073,"Inkousty,tuše všech druhů,i tuhé","Ink: writing, drawing and other inks, n.e.c. in heading no. 3215, whether or not concentrated or solid",0.18777731711204373,5212742165.0,2189056444.0,DEU,0.41994335701044594,0.09739980986244386,0.3118271710612713,0.0019825264079601757,0.004720937657101363,2856.0,50.94541562611488,2710.0,48.34106314662861,4741.0,84.57010346057795
SVK,330112,6531.0,2022,944,23,0,1.424543887686974,0.2484354194053677,0.1950969482973291,1.3418107482751265,0.044193894836039936,0.0018600339889438453,Silice pomerančová,"Oils, essential: of orange (terpeneless or not), including concretes and absolutes",0.19509694829732913,754091506.0,174067516.0,DEU,0.23083076074324593,0.18771021238467733,0.24434621678143814,8.660752638155296e-06,3.7519924165517474e-05,1687.0,30.09275775954335,3157.0,56.31466286122012,1099.0,19.603995718872635
SVK,330113,7970.000000000001,2022,944,16,0,1.424543887686974,0.32618992844121164,0.16112676514123475,1.3418107482751265,0.09232601572417269,0.003638300560193856,Silice citrónová,"Oils, essential: of lemon (terpeneless or not), including concretes and absolutes",0.16112676514123475,470462480.0,101206919.0,ITA,0.21512218997782778,0.22225735257190807,0.2791783496293514,1.6940777083860123e-05,7.874955663851402e-05,1768.0,31.53763824473778,1159.0,20.674277559757403,1146.0,20.442383160899034
SVK,330119,23050.0,2022,944,23,0,1.424543887686974,-1.0002211527430136,0.17912715124438156,1.3418107482751265,-0.05836761811515252,0.009178715049195563,"Silice z citr.ovoce,ne pomeranč,citrón,limett","Oils, essential: of citrus fruits n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes",0.1791271512443815,539329639.0,159876271.0,ITA,0.2964351658782098,0.12307510733457398,0.3272708591705272,4.273824083307982e-05,0.00014417399064805558,704.0,12.557973599714591,2163.0,38.58366036389583,1423.0,25.383517659650373
SVK,330124,27929.000000000004,2022,944,8,0,1.424543887686974,-0.8876853882755878,0.1472379605909944,1.3418107482751265,0.1992689284900207,0.035491878217381076,Silice máty peprné,"Oils, essential: of peppermint (Mentha piperita), terpeneless or not, including concretes and absolutes",0.1472379605909944,169001924.0,21820910.0,DEU,0.12911634071100872,0.2707439372738533,0.23721748882924457,0.00016525847362542455,0.0012799191234462725,778.0,13.877987870139135,532.0,9.489832322511594,1490.0,26.57866571530503
SVK,330125,6804.0,2022,944,10,0,1.424543887686974,-1.0553513612244196,0.13448564735002047,1.3418107482751265,0.09668780038635302,0.005415004381684857,Silice z ostatních druhů máty,"Oils, essential: of mints (excluding peppermint), terpeneless or not, including concretes and absolutes",0.13448564735002044,269855167.0,18352061.0,DEU,0.06800707655154885,0.3700495217707804,0.21668343061662013,2.5213525001728056e-05,0.00037074854971329925,674.0,12.022832679272208,222.0,3.9600428112736354,1110.0,19.800214056368176
SVK,330129,773923.0,2022,944,49,0,1.424543887686974,-1.4474970092932273,0.20181228823285285,1.3418107482751265,-0.38518966752973016,0.0700801371454287,"Silice ostatní,ne z citrusových plodů","Oils, essential: n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes",0.20181228823285288,2371745340.0,720274531.0,FRA,0.3036896579292952,0.06709107148362839,0.23520683769359027,0.000326309484811721,0.00107448336251112,460.0,8.205494113449875,3535.0,63.057438458794145,3176.0,56.653585444166964
SVK,330130,74955.00000000001,2022,944,29,0,1.424543887686974,-0.7397700314056419,0.19040017308469553,1.3418107482751265,-0.176163732500234,0.20659645120452233,Rezinoidy,Resinoids,0.19040017308469556,77918933.0,28176648.0,FRA,0.3616149107175274,0.08175808634901872,0.3173221393383888,0.0009619613245987341,0.0026601815801510532,859.0,15.322868355333572,2877.0,51.320014270424544,1842.0,32.85765251516233
SVK,330190,229362.0,2022,944,40,0,1.424543887686974,-0.7282928258982284,0.19711932973738866,1.3418107482751265,-0.32964508930078784,0.04303993620531159,"Koncentr.silic,výr.vedlejší terpent,destiláty","Oils, essential: concentrates in fats, fixed oils, waxes and the like, terpenic by-products, aqueous distillates and solutions, extracted oleoresins, n.e.c. in heading no. 3301",0.19711932973738863,1144498146.0,212585128.0,FRA,0.1857452794860185,0.1902267639917268,0.11022578049433147,0.00020040399436348235,0.001078918370997241,870.0,15.519086692829113,3282.0,58.544416696396716,2427.0,43.2929004637888
SVK,330210,3627272.0,2022,944,18,0,1.424543887686974,0.4147457964021241,0.1900382479233633,1.3418107482751265,0.08370334551630543,0.03767064789969327,"Směsi vonných látek pro potr.prům,výr.nápojů",Odoriferous substances and mixtures: of a kind used in the food or drink industries,0.1900382479233633,20679606912.0,14358244303.0,IRL,0.6943190150615567,0.2626152350141268,0.5214834780401184,0.00017540333408828772,0.00025262643004633377,1859.0,33.16089903674634,2847.0,50.78487334998216,4175.0,74.47377809489832
SVK,330290,503950.0,2022,944,21,0,1.424543887686974,1.1820651718724229,0.18799136519574244,1.3418107482751265,0.3204022213024992,0.011479481682215211,"Směsi vonných látek pro průmysl,ne potravin.",Odoriferous substances and mixtures: used as raw materials in industries other than the food or drink industries,0.1879913651957424,9428235365.0,4134077166.0,FRA,0.4384783584579085,0.0981954203929098,0.2733248069079232,5.3451147589165004e-05,0.000121901449770858,2784.0,49.66107741705316,2722.0,48.55511951480557,2895.0,51.641098822689976
SVK,330300,14950362.000000002,2022,944,25,0,1.424543887686974,0.9324882101878726,0.21665534645387388,1.3418107482751265,0.18196058623147696,0.14265644127502478,"Parfémy,toaletní vody",Perfumes and toilet waters,0.2166553464538739,22507412383.0,16488523540.0,FRA,0.7325819272078514,0.15915414462562105,0.27607450781994625,0.0006642417060475646,0.0009067132035037263,2440.0,43.52479486264716,4243.0,75.6867641812344,4909.0,87.56689261505531
SVK,330410,2640490.0000000005,2022,944,20,0,1.424543887686974,2.2245242295453673,0.21811107538235713,1.3418107482751265,0.5855319339615073,0.14832244129239797,Líčidla na rty,Cosmetic and toilet preparations: lip make-up,0.21811107538235713,3823339886.0,2005032652.0,FRA,0.5244191496920972,0.09812402759045195,0.2430442306301379,0.0006906239253456737,0.0013169311718520583,4361.0,77.79165180164111,4322.0,77.095968605066,3964.0,70.70995362112022
SVK,330420,1434756.0,2022,944,23,0,1.424543887686974,1.911149047580066,0.2205295562183265,1.3418107482751265,0.5277715436536448,0.06389792663037634,Přípravky na líčení očí,Cosmetic and toilet preparations: eye make-up,0.22052955621832648,4822325583.0,2454817787.0,ITA,0.5090526852135193,0.08429890456235799,0.18094751679351906,0.0002975236688824791,0.0005844653756372672,3883.0,69.26507313592579,4403.0,78.54084909026044,3571.0,63.69960756332501
SVK,330430,1977254.9999999998,2022,944,26,0,1.424543887686974,1.7414300614461162,0.22151781817946992,1.3418107482751265,0.3357185880359395,0.2694185238770935,"Přípravky pro manikúru,pedikúru",Cosmetic and toilet preparations: manicure or pedicure preparations,0.22151781817946992,1576160631.0,785536057.0,DEU,0.49838578730494887,0.08468961850460809,0.1362166533689481,0.0012544755662026175,0.0025170773287622617,3629.0,64.73421334284694,4434.0,79.09382804138423,3770.0,67.24937566892615
SVK,330491,781309.0,2022,944,24,0,1.424543887686974,1.2656598169158786,0.2064060868229504,1.3418107482751265,0.30680642504902106,0.07455154639825942,"Pudry,kompaktní,nekompaktní","Cosmetic and toilet preparations: powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)",0.20640608682295042,2250771546.0,953450706.0,ITA,0.42361060930170474,0.07646574028528641,0.1975140552266183,0.0003471294105296993,0.0008194540054176644,2902.0,51.76596503745986,3806.0,67.89154477345701,3181.0,56.742775597574024
SVK,330499,69726827.0,2022,944,36,0,1.424543887686974,1.171438244031653,0.21482886830438047,1.3418107482751265,0.1437675737388559,0.3140534483836734,"Přípravky kosmetické,pro péči o pokožku ost.","Cosmetic and toilet preparations: n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations)",0.21482886830438044,47682781532.0,20627961012.0,FRA,0.4326081732072727,0.08159530485429811,0.22377190642691377,0.0014623061985846234,0.003380209365309421,2769.0,49.39350695683197,4164.0,74.27755975740278,5374.0,95.86157688191224
SVK,330510,6824680.0,2022,944,39,0,1.424543887686974,1.3073598934046846,0.22398083662629648,1.3418107482751265,0.16055247939823938,0.23127501220899627,Šampony,Hair preparations: shampoos,0.22398083662629648,6337512452.0,2899428894.0,FRA,0.4575026741107222,0.047920696048271524,0.11829540840263625,0.001076870467977741,0.002353801472463356,2968.0,52.9432750624331,4522.0,80.66357474134855,4550.0,81.1630396004281
SVK,330520,636783.0,2022,944,29,0,1.424543887686974,-0.04402228721149318,0.19049788737892925,1.3418107482751265,-0.04637479512234178,0.7389122831311788,"Příprav.na trvalou ondulaci,narovnávání vlasů",Hair preparations: for permanent waving or straightening,0.19049788737892928,185081845.0,43152993.0,DEU,0.23315627202657288,0.06355507996788631,0.17577951067917336,0.00344054815316975,0.014756404034362113,1401.0,24.991080984659295,2884.0,51.44488048519443,3054.0,54.47734570103461
SVK,330530,2357525.0,2022,944,27,0,1.424543887686974,1.7675463998425365,0.23020144727258424,1.3418107482751265,0.2690254626976438,0.7843968141489726,Laky na vlasy,Hair preparations: lacquers,0.23020144727258413,645484371.0,438003249.0,DEU,0.6785652274143134,0.10369692472441852,0.19326578954336923,0.0036523347518820095,0.005382437243062551,3673.0,65.5190866928291,4721.0,84.2133428469497,3884.0,69.2829111666072
SVK,330590,35343681.0,2022,944,37,0,1.424543887686974,1.7213562902614021,0.22970023818723925,1.3418107482751265,0.2404164663851743,0.7975816722320974,"Přípravky na vlasy ost,ne šampon,lak,trvalá",Hair preparations: n.e.c. in heading no. 3305,0.22970023818723925,9517039209.0,4699741251.0,ITA,0.4938238823851419,0.05370096670830181,0.12246330370282525,0.003713726530261267,0.007520346145115894,3605.0,64.30610060649305,4701.0,83.85658223332145,5186.0,92.50802711380663
SVK,330610,277758163.0,2022,944,22,1,1.424543887686974,0.8499482868543875,0.2503256828178561,1.3418107482751265,0.0,13.138453129753627,"Pasty,prášky,vody zubní",Oral or dental hygiene preparations: dentifrices,0.2503256828178561,4540334404.0,1921761990.0,POL,0.4232644160101825,0.06041252755092365,0.13807473189214683,0.06117570607911549,0.14453307144450286,2353.0,41.97288619336425,5256.0,93.75668926150553,5545.0,98.91188012843382
SVK,330620,55696.99999999999,2022,944,13,0,1.424543887686974,1.1199472981838408,0.1542868444327998,1.3418107482751265,0.35758372812944167,0.023226927240171034,Nit k čištění mezizubních prostor,Oral or dental hygiene preparations: yarn used to clean between the teeth (dental floss),0.1542868444327998,514997700.0,129508428.0,IRL,0.25147379881502385,0.18410371974352,0.2614745715080186,0.0001081499975630959,0.00043006467501867905,2677.0,47.75240813414199,804.0,14.341776667855868,1727.0,30.806278986799857
SVK,330690,5636828.0,2022,944,26,0,1.424543887686974,1.06033722224492,0.21048441365847267,1.3418107482751265,0.17260986717231686,0.6355816004903466,"Přípravky pro ústní,zubní hygienu ostatní",Oral or dental hygiene preparations: other than dentifrices,0.21048441365847267,1904709344.0,1097146245.0,DEU,0.5760176734870893,0.07598740871881558,0.14761668865886915,0.002959416363318896,0.005137717989455453,2598.0,46.343203710310384,3994.0,71.24509454156261,4453.0,79.43275062433108
SVK,330710,6643570.0,2022,944,27,1,1.424543887686974,1.6260971830970175,0.24945401106366283,1.3418107482751265,0.0,1.6604907878739543,"Přípravky holicí užívané před,při a po holení","Perfumery, cosmetic or toilet preparations: pre-shave, shaving or after-shave preparations",0.24945401106366286,859271268.0,479125278.0,BEL,0.5575949014508419,0.08149289962827572,0.12821810532113992,0.007731632893374017,0.013866039436975813,3455.0,61.63039600428113,5239.0,93.45344273992151,4537.0,80.93114520156975
SVK,330720,34855243.0,2022,944,34,1,1.424543887686974,0.9029674887528765,0.24743687808392187,1.3418107482751265,-0.0,1.803848840830723,"Dezodoranty osobní,přípravky proti pocení","Perfumery, cosmetic or toilet preparations: personal deodorants and antiperspirants",0.24743687808392187,4149857832.0,1884367857.0,DEU,0.45408009943604255,0.0578831420456172,0.14256944068008137,0.008399141467263643,0.018497048158893532,2417.0,43.11452015697467,5197.0,92.70424545130219,5185.0,92.49018908312522
SVK,330730,2449890.9999999995,2022,944,31,0,1.424543887686974,0.7013620209898295,0.21016489594790305,1.3418107482751265,0.02284207200178824,0.5285122729193784,Soli koupelové parfém.aj přípravky koupelové,"Perfumery, cosmetic or toilet preparations: perfumed bath salts and other bath preparations",0.210164895947903,995535912.0,378542296.0,DEU,0.38023971956925245,0.10259368108775682,0.13238073653346696,0.00246087656956367,0.006471908227660772,2168.0,38.67285051730289,3976.0,70.92400998929718,3915.0,69.835890117731
SVK,330741,304651.0,2022,944,19,0,1.424543887686974,-1.5169576271905258,0.1518282936468891,1.3418107482751265,-0.22801439689489061,0.13013841727423428,"""Agarbatti""aj přípravky vonné půs.při hoření","Perfumes and deodorizers: perfuming or deodorizing preparations for rooms, agarbatti and other odoriferous preparations which operate by burning (including those used during religious rites)",0.1518282936468891,502761870.0,41564706.0,FRA,0.08267274922817834,0.2302846527203916,0.2635580824596539,0.0006059548628856838,0.0073295598433921316,429.0,7.652515162326079,706.0,12.593649661077416,2593.0,46.25401355690332
SVK,330749,8958626.0,2022,944,23,0,1.424543887686974,1.2333503411813131,0.20657747920430702,1.3418107482751265,0.20244712154636355,0.5331592087018121,"Přípravky pro parfém,dezodoraci místností ost","Perfumes and deodorizers: perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",0.20657747920430702,3608691337.0,1339596210.0,NLD,0.37121385147715114,0.0819897156897926,0.0984006105711706,0.0024825137877953125,0.006687556991520602,2854.0,50.90973956475205,3815.0,68.05208704958973,4679.0,83.46414555833036
SVK,330790,5782222.0,2022,944,30,0,1.424543887686974,1.5759863777824703,0.22258252827467848,1.3418107482751265,0.24547502109427663,0.3140214096325629,"Depilátory aj přípravky voňavk,kosmet,toal.jn",Perfumes and deodorizers: perfuming or deodorizing preparations n.e.c. in heading no. 3307,0.22258252827467848,3954583486.0,1635532794.0,FRA,0.4135790279279996,0.07550743136028162,0.12289480005697737,0.0014621570186772383,0.0035353751518846037,3370.0,60.11416339636104,4473.0,79.78951123795933,4460.0,79.55761683910096
SVK,340111,4176036.0,2022,944,46,0,1.424543887686974,-0.6352980385660876,0.206390628710021,1.3418107482751265,-0.3753707432388349,0.22048834949319143,"Mýdlo ap,papír aj pokryté mýdlem pro toal.už.","Soap and organic surface-active products: in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)",0.206390628710021,4067652396.0,1391819373.0,DEU,0.342167726615153,0.0518068079593222,0.20796099366089807,0.0010266452472946265,0.003000415198273002,927.0,16.53585444166964,3805.0,67.8737067427756,4279.0,76.32893328576526
SVK,340119,2250535.0,2022,944,44,0,1.424543887686974,-1.327830150451356,0.20124870574941373,1.3418107482751265,-0.32653536929838356,0.210337013782836,"Mýdlo ap,papír aj pokryté ap mýdlem ostatní","Soap and organic surface-active products: in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, not for toilet use",0.2012487057494137,2297922159.0,508918500.0,POL,0.2214689901512891,0.09718261174193325,0.1149961408152187,0.0009793782575208633,0.004422191372488915,518.0,9.240099892971816,3497.0,62.37959329290046,3852.0,68.712094184802
SVK,340120,834353.0,2022,944,39,0,1.424543887686974,-0.9526159717757408,0.1984016557856538,1.3418107482751265,-0.38471317123275517,0.08028539625650899,Mýdlo v jiných formách,Soap: in forms n.e.c. in item no. 3401.11,0.19840165578565377,2231919477.0,590128816.0,POL,0.2644041696312505,0.09552159467116467,0.10488556297970761,0.0003738275545323358,0.0014138489383646706,721.0,12.861220121298608,3358.0,59.90010702818409,3227.0,57.56332500891902
SVK,340130,42622194.0,2022,944,25,1,1.424543887686974,2.347683459766669,0.23967269287439888,1.3418107482751265,0.0,1.4198708986100994,Organické prostředky pro mytí pokožky,"Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",0.23967269287439885,6446918632.0,3035922116.0,DEU,0.47091056817917043,0.0595632864050084,0.14628630783820556,0.0066112504954599525,0.014039290986870626,4546.0,81.09168747770245,5003.0,89.2436674991081,5245.0,93.56047092400999
SVK,340231,85829.0,2022,944,30,0,1.424543887686974,0.40162474519803104,0.20610422394294284,1.3418107482751265,-0.04252865820123651,0.016378211193436142,Lineární alkylbenzensulfonové kyseliny a jejich soli,"Anionic organic surface-active agents (other than soap): linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale",0.20610422394294287,1125467170.0,350236363.0,DEU,0.31119198528021036,0.0549578932788761,0.13842099732035154,7.626077622504085e-05,0.0002450602195180973,1851.0,33.018194791295045,3789.0,67.58829825187298,1917.0,34.19550481626828
SVK,340239,508200.0,2022,944,21,0,1.424543887686974,0.8735268057152685,0.18579003421519175,1.3418107482751265,0.1669043257350872,0.03365443963549142,"Anionaktivní organické povrchově aktivní prostředky, též upravené pro drobný prodej (kromě lineární alkylbenzensulfonové","Anionic organic surface-active agents (other than soap): other than linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale",0.18579003421519175,3243079108.0,1322876871.0,DEU,0.4079076787663732,0.08403293459798689,0.22294277050335545,0.00015670293047936345,0.0003841627373950814,2378.0,42.41883696039957,2574.0,45.915090973956474,2904.0,51.80164109882269
